id,original_title,title,original_language,overview,tagline,release_date,poster_path,vote_count,vote_average,budget,revenue,runtime,backdrop_path,genre_names,collection,collection_name,profit,release_year,release_month,release_day,other_genres
9529,Candyman,Candyman,en,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",You don't have to believe... just beware.,1992-10-16,/n38YbNqUf5KWpMJFc4X3t0rlhg5.jpg,1269,6.6,6000000,25792310,100,/vPDtur0rXAnEMqdYAnLO41aSDoO.jpg,"['Drama', 'Horror', 'Thriller']",98580.0,Candyman Collection,19792310,1992,10,16,"['Drama', 'Thriller']"
565028,Candyman,Candyman,en,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",Dare to say his name.,2021-08-25,/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,1108,6.1,25000000,77389310,91,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,"['Horror', 'Mystery', 'Thriller']",98580.0,Candyman Collection,52389310,2021,8,25,"['Mystery', 'Thriller']"
39283,Carnosaur,Carnosaur,en,"After being driven to extinction, great bloodthirsty dinosaurs come back to life with the assistance of a demented genetic scientist. She plans to replace the human race with a super-race of dinosaurs who will not pollute the planet.",Driven to extinction. Back for revenge.,1993-05-21,/jbPJ90UJBu908RFtXDsm4i6nuv5.jpg,78,4.2,1000000,1753979,83,/rHQeFuPM4i64Xil2hnLib79x6vG.jpg,"['Horror', 'Science Fiction']",256484.0,Carnosaur Collection,753979,1993,5,21,['Science Fiction']
7340,Carrie,Carrie,en,"Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.",If you've got a taste for terror… take Carrie to the prom!,1976-11-03,/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,3055,7.3,1800000,33800000,98,/zwJFfKQdfiptK2GY6N8GkZFrAxJ.jpg,"['Horror', 'Thriller']",257053.0,Carrie Collection,32000000,1976,11,3,['Thriller']
7341,The Rage: Carrie 2,The Rage: Carrie 2,en,"After the suicide of her only friend, Rachel has never felt more on the outside. The one person who reached out to her, Jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. But Rachel has something else that separates her from the rest, a secret amazing ability to move things with her mind. Sue Snell, the only survivor of Carrie White's rampage twenty-two years ago, may hold the key to helping Rachel come to terms with her awesome, but unwanted power. But as Rachel slowly learns to trust, a terrible trap is being laid for her. And making her angry could prove to be fatal.",Looks Can Kill,1999-03-11,/fiGEbHu1CzpTpo4fiAZqXlMJPle.jpg,311,5.7,21000000,17762705,104,/i5yAN9qOHZM2dLqsaGg4eAYwQ71.jpg,"['Horror', 'Science Fiction', 'Thriller']",257053.0,Carrie Collection,-3237295,1999,3,11,"['Science Fiction', 'Thriller']"
25744,口裂け女,A Slit-Mouthed Woman,ja,"Legend holds that 30 years ago, a suburban town was terrorized by the spirit of a woman whose horrid face had been grotesquely disfigured. Roaming the streets wearing a long coat and carrying large scissors, the spirit would approach her young victims and, while removing the mask, ask if she was pretty. The victim’s response would almost always lead to their violent death.",,2007-03-16,/mUwHLq5SFq0rQF9DhvoOEKt8AIi.jpg,90,6.0,34600000,45900000,90,/vW5lqE7zCtOMwtwbkoRu0CwrTx.jpg,['Horror'],955786.0,Carved Collection,11300000,2007,3,16,
10585,Child's Play,Child's Play,en,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed by the soul of a serial killer.",,1988-11-09,/7jrOhGtRh6YK7sMfvH1E1f36aVx.jpg,2335,6.6,9000000,44196684,87,/fCsi39CuitAmLSUvUy1EWmKETNx.jpg,['Horror'],10455.0,Child's Play Collection,35196684,1988,11,9,
11186,Child's Play 2,Child's Play 2,en,"When Andy’s mother is admitted to a psychiatric hospital, the young boy is placed in foster care, andChucky, determined to claim Andy's soul, is not far behind.",Sorry Jack... Chucky's back!,1990-11-09,/2tPQbPQeHEYAGoXFSW61IWNmoce.jpg,1434,6.2,13000000,35763605,84,/fZIyYBXzBuM0SgbBiL1lkKqS14N.jpg,"['Horror', 'Thriller']",10455.0,Child's Play Collection,22763605,1990,11,9,['Thriller']
11187,Child's Play 3,Child's Play 3,en,"Eight years have passed since the events of the second film. Chucky has been resurrected once again and seeks revenge on Andy, his former owner, who is now a teenager enrolled in military school.",There comes a time to put away childhood things. But some things won't stay put!,1991-08-30,/rHUOQShfzQTdE625cqwZoIOTvik.jpg,1234,5.9,13000000,20560255,90,/k0XTbNtE3fSiId7IcMXXRGDJRYp.jpg,"['Horror', 'Thriller']",10455.0,Child's Play Collection,7560255,1991,8,30,['Thriller']
11932,Bride of Chucky,Bride of Chucky,en,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",Chucky gets lucky.,1998-10-16,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,1495,6.0,25000000,50671850,89,/9gDzYmuy4Gait4GgeGiKdh68XvF.jpg,"['Comedy', 'Horror']",10455.0,Child's Play Collection,25671850,1998,10,16,['Comedy']
11249,Seed of Chucky,Seed of Chucky,en,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",Time to raise some hell.,2004-11-11,/vd9K93gQ9whMKjXzADZanxWpIXM.jpg,1252,5.4,12000000,24829644,87,/joTtQICm7vrGrVitC1bobgBmxUh.jpg,"['Comedy', 'Horror']",10455.0,Child's Play Collection,12829644,2004,11,11,['Comedy']
167032,Curse of Chucky,Curse of Chucky,en,"After the passing of her mother, Nica Pierce, a young woman in a wheelchair, is forced to deal with her sister, brother-in-law, niece and their nanny as they say their goodbyes to mother. But when people start turning up dead, Nica discovers the culprit might be a strange doll she received a few days earlier.",Fear has a new home.,2013-10-04,/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg,1280,5.9,5000000,3800000,97,/h9pt74NuKn0z5L3RPv3VbCzxGcS.jpg,"['Horror', 'Thriller']",10455.0,Child's Play Collection,-1200000,2013,10,4,['Thriller']
393345,Cult of Chucky,Cult of Chucky,en,"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.",You may feel a little prick,2017-10-23,/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg,959,5.8,6500000,2200000,91,/2sHD7FUlgyy1TBAxPtzLF4yDb2D.jpg,"['Horror', 'Thriller']",10455.0,Child's Play Collection,-4300000,2017,10,23,['Thriller']
10823,Children of the Corn,Children of the Corn,en,A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.,In their world adults are not allowed... to live.,1984-03-09,/jJTrFHu3rjAgP1lryKGEsC9hqyM.jpg,796,5.7,800000,14568989,92,/h7nrngTouejDkG1MuTVtExheyUy.jpg,"['Horror', 'Thriller']",115225.0,Children of the Corn Collection,13768989,1984,3,9,['Thriller']
25748,Children of the Corn II: The Final Sacrifice,Children of the Corn II: The Final Sacrifice,en,"Arriving in Gatlin, Nebraska, a news-reporter and his son get wind of a story about the youth in the town murdering their parents finds that a series of brutal murders are revealed to be worshipers of the corn-stalks and try to stop them before they carry out their plans.",These children are home alone too. But their parents are never coming back.,1992-01-29,/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,171,4.8,900000,6980986,92,/zKGPvqA4DeEn7wLyA204hAsyJot.jpg,['Horror'],115225.0,Children of the Corn Collection,6080986,1992,1,29,
561,Constantine,Constantine,en,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Hell wants him, Heaven won't take him, Earth needs him.",2005-02-08,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,5863,7.0,100000000,230884728,121,/tIG8FwHRiHLOlWJdizp2oxdkSL2.jpg,"['Action', 'Fantasy', 'Horror']",1025281.0,Constantine Collection,130884728,2005,2,8,"['Action', 'Fantasy']"
28733,"Count Yorga, Vampire","Count Yorga, Vampire",en,"Sixties couples Michael and Donna and Paul and Erica become involved with the intense Count Yorga at a Los Angeles séance, the Count having latterly been involved with Erica's just-dead mother. After taking the Count home, Paul and Erica are waylayed, and next day a listless Erica is diagnosed by their doctor as having lost a lot of blood. When she is later found feasting on the family cat the doctor becomes convinced vampirism is at work, and that its focus is Count Yorga and his large isolated house.","Dashing, Dark and Deadly.",1970-06-10,/zRAemNKmsErSDUWxBuSm8URDxQM.jpg,38,5.6,64000,7000000,93,/ijiCejJZJlMmRx1HboBeTgRU4Fj.jpg,['Horror'],327871.0,Count Yorga Collection,6936000,1970,6,10,
16281,Creepshow,Creepshow,en,"Inspired by the E.C. comics of the 1950s, George A. Romero and Stephen King bring five tales of terror to the screen.",The Most Fun You'll Ever Have... BEING SCARED!,1982-11-12,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,782,6.9,8000000,21028755,120,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,"['Comedy', 'Horror']",107725.0,Creepshow Collection,13028755,1982,11,12,['Comedy']
16288,Creepshow 2,Creepshow 2,en,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed... or did she?","When the curtain goes up, the terror begins.",1987-05-01,/rfPwZFtqGHiOvfMhN00sNyO2Umb.jpg,431,6.2,3500000,14000000,92,/oBiTGKXTNboNSCiyOmadFL7H4qe.jpg,"['Comedy', 'Horror']",107725.0,Creepshow Collection,10500000,1987,5,1,['Comedy']
3980,Critters,Critters,en,A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,"They eat so fast, you don't have time to scream.",1986-04-11,/7tFJqfcmu7sAxwcRwQ0j9qnGrok.jpg,739,6.4,2000000,13167232,86,/cHxMqxD39c2i6HDGXQxOXhlcxZm.jpg,"['Comedy', 'Horror', 'Science Fiction']",10893.0,Critters Collection,11167232,1986,4,11,"['Comedy', 'Science Fiction']"
10127,Critters 2,Critters 2,en,"A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again.",Get Ready for Seconds... They're Back,1988-04-29,/5rR3dVJXnXskkBBWKbLg5EDKWtT.jpg,316,6.0,4500000,3813293,86,/qFZKou1QnTDqCMNXy4rM5jOoTe6.jpg,"['Comedy', 'Horror', 'Science Fiction']",10893.0,Critters Collection,-686707,1988,4,29,"['Comedy', 'Science Fiction']"
133666,Dabbe 2,D@bbe 2,tr,"Internet network has spread into every home Dabbe, under the command of electromagnetic systems all over the world with demons and shadow assets were seized.",,2009-12-24,/xhmg4bpRLlSZ1oNODCtWPZkCi85.jpg,12,2.0,600,3,81,/jN2QrsyGfurBrtGGCNTBQPNZ6wJ.jpg,"['Horror', 'Mystery']",529533.0,Dabbe [Seri],-597,2009,12,24,['Mystery']
14451,Død snø,Dead Snow,no,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,"Eins, Zwei, Die!",2009-01-09,/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,922,6.0,800000,2166797,91,/ZWzkZV8h4Ryhhb2cV49QOxxBds.jpg,"['Comedy', 'Horror']",286038.0,Dead Snow Collection,1366797,2009,1,9,['Comedy']
53618,Deadlands: The Rising,Deadlands: The Rising,en,October 2008. A biochemical weapon explosion causes a freak chain of events and brings the dead back to life. It is up to five people to make a stand for survival against an ever growing army of the Living Dead.,The world as we know it... Is coming to an end!,2006-10-23,/ioxOTZWhFG81NpTW2wZNFa5pI9g.jpg,7,2.9,10847,2025,64,,"['Action', 'Adventure', 'Horror', 'Thriller']",128118.0,Deadlands Collection,-8822,2006,10,23,"['Action', 'Adventure', 'Thriller']"
59223,Deadlands 2: Trapped,Deadlands 2: Trapped,en,"The United States Government has developed a highly effective nerve gas that is unleashed upon the residents of a small Maryland City. During the top secret exercise the infected citizens begin to convert each resident into a sort of living zombie, until the remaining town residents, 6 total strangers, are trapped inside a movie theater cineplex.","In one night, One city will fight against an enemy that never stops, shows no emotion, no remorse, and is already... DEAD!",2008-10-27,/1ucfyMAM10aUQCTBIs0O88SgWH9.jpg,8,6.5,5800,2950,85,,"['Horror', 'Science Fiction', 'Thriller']",128118.0,Deadlands Collection,-2850,2008,10,27,"['Science Fiction', 'Thriller']"
8914,Deep Blue Sea,Deep Blue Sea,en,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",Bigger. Smarter. Faster. Meaner.,1999-07-28,/fyn0zyCI4kIlbDoHH0Hzv09hDC5.jpg,2002,5.9,60000000,164648142,105,/d8TIyaOwqrzWWxERxQ9fJ9jrFrb.jpg,"['Action', 'Horror', 'Science Fiction']",518165.0,Deep Blue Sea Collection,104648142,1999,7,28,"['Action', 'Science Fiction']"
300669,Don't Breathe,Don't Breathe,en,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,In the dark the blind man is king.,2016-06-08,/8fIgsHFQtg47xxN7SBwZkg0tZJn.jpg,6387,7.0,9900000,159047649,89,/bbwS32U9apV3c1fInFkyG1oi7L2.jpg,"['Horror', 'Thriller']",748919.0,Don't Breathe Collection,149147649,2016,6,8,['Thriller']
482373,Don't Breathe 2,Don't Breathe 2,en,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",Bad things happen to bad people.,2021-08-12,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,1847,7.3,10000000,45000000,98,/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg,"['Horror', 'Thriller']",748919.0,Don't Breathe Collection,35000000,2021,8,12,['Thriller']
8814,Doom,Doom,en,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",No one gets out alive.,2005-10-20,/eVjlW6aOjqEohH4Ph4PktyH4fMr.jpg,1849,5.1,60000000,58072119,105,/9EpgaLS44zlXoTSAOhGiJmkIA4B.jpg,"['Action', 'Horror', 'Science Fiction']",634390.0,Doom Collection,-1927881,2005,10,20,"['Action', 'Science Fiction']"
11868,Dracula,Dracula,en,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",Who will his bride be tonight?,1958-05-22,/1L45hwUu1P4NRhbRRrE5d9oHamm.jpg,451,7.3,104880,3500000,82,/ijbBzlKSKwWNRpebLUGfmXhBrvg.jpg,['Horror'],123724.0,Dracula (Hammer) Collection,3395120,1958,5,22,
